"DateOfReport","ADM0_VIZ_NAME","Short_Name_ZH","cum_conf","cum_death"
"2020-04-01","North Macedonia","北马其顿",329,9
"2020-04-01","Azerbaijan","阿塞拜疆",298,5
"2020-04-01","Cyprus","塞浦路斯",262,8
"2020-04-01","Albania","阿尔巴尼亚",243,13
"2020-04-01","San Marino","圣马力诺",236,26
"2020-04-01","Uzbekistan","乌兹别克斯坦",173,2
"2020-04-01","Faroe Islands","法罗群岛
",169,0
"2020-04-01","Malta","马耳他",167,0
"2020-04-01","Belarus","白俄罗斯",152,0
"2020-04-01","Georgia","格鲁吉亚",115,0
"2020-04-01","Kosovo[1]","科索沃[1]",112,1
"2020-04-01","Kyrgyzstan","吉尔吉斯斯坦",111,0
"2020-04-01","Montenegro","黑山",105,2
"2020-04-01","Gibraltar","直布罗陀
",69,0
"2020-04-01","Liechtenstein","列支敦士登
",68,0
"2020-04-01","Jersey","泽西岛
",63,2
"2020-04-01","Guernsey","根西岛
",60,1
"2020-04-01","Isle of Man","马恩岛
",52,0
"2020-04-01","Monaco","摩纳哥",52,0
"2020-04-01","Greenland","格陵兰岛
",10,0
"2020-04-01","Holy See","梵蒂冈
",6,0
"2020-04-01","Thailand","泰国",1771,12
"2020-04-01","Indonesia","印度尼西亚",1677,157
"2020-04-01","India","印度",1636,38
"2020-04-01","Sri Lanka","斯里兰卡",143,2
"2020-04-01","Bangladesh","孟加拉国",54,6
"2020-04-01","Maldives","马尔代夫",18,0
"2020-04-01","Myanmar","缅甸",15,1
"2020-04-01","Nepal","尼泊尔",5,0
"2020-04-01","Bhutan","不丹",4,0
"2020-04-01","Timor-Leste","东帝汶",1,0
"2020-04-01","Iran (Islamic Republic of)","伊朗（伊斯兰共和国）",47593,3036
"2020-04-01","Pakistan","巴基斯坦",2291,31
"2020-04-01","Saudi Arabia","沙特阿拉伯",1720,16
"2020-04-01","Qatar","卡塔尔",835,2
"2020-04-01","United Arab Emirates","阿拉伯联合酋长国",814,8
"2020-04-01","Egypt","埃及",779,52
"2020-04-01","Iraq","伊拉克",728,52
"2020-04-01","Morocco","摩洛哥",676,39
"2020-04-01","Bahrain","巴林",569,4
"2020-04-01","Lebanon","黎巴嫩",479,12
"2020-04-01","Tunisia","突尼斯",423,12
"2020-04-01","Kuwait","科威特",317,0
"2020-04-01","Jordan","约旦",278,5
"2020-04-01","Afghanistan","阿富汗",235,4
"2020-04-01","Oman","阿曼",231,1
"2020-04-01","occupied Palestinian territory","巴勒斯坦被占领土
",134,1
"2020-04-01","Djibouti","吉布提",34,0
"2020-04-01","Libya","利比亚",10,0
"2020-04-01","Syrian Arab Republic","阿拉伯叙利亚共和国",10,3
"2020-04-01","Sudan","苏丹",7,2
"2020-04-01","Somalia","索马里",5,0
"2020-04-01","United States of America","美利坚合众国",187302,3846
"2020-04-01","Canada","加拿大",9005,105
"2020-04-01","Brazil","巴西",5717,201
"2020-04-01","Chile","智利",3031,16
"2020-04-01","Ecuador","厄瓜多尔",2372,146
"2020-04-01","Peru","秘鲁",1323,24
"2020-04-01","Dominican Republic","多米尼加 ",1284,57
"2020-04-01","Mexico","墨西哥",1215,29
"2020-04-01","Panama","巴拿马",1181,30
"2020-04-01","Argentina","阿根廷 ",1054,27
"2020-04-01","Colombia","哥伦比亚",906,16
"2020-04-01","Costa Rica","哥斯达黎加",347,2
"2020-04-01","Uruguay","乌拉圭",338,2
"2020-04-01","Puerto Rico","波多黎各
",286,11
"2020-04-01","Cuba","古巴",212,6
"2020-04-01","Honduras","洪都拉斯",172,10
"2020-04-01","Venezuela (Bolivarian Republic of)","委内瑞拉(玻利瓦尔共和国)",143,3
"2020-04-01","Martinique","马提尼克岛
",128,3
"2020-04-01","Guadeloupe","瓜德罗普岛
",125,6
"2020-04-01","Bolivia (Plurinational State of)","玻利维亚（多民族国）",115,7
"2020-04-01","Trinidad and Tobago","特立尼达和多巴哥",89,5
"2020-04-01","Paraguay","巴拉圭",69,3
"2020-04-01","Aruba","阿鲁巴
",55,0
"2020-04-01","French Guiana","法属圭亚那
",51,0
"2020-04-01","Guatemala","危地马拉",39,1
"2020-04-01","Jamaica","牙买加",38,1
"2020-04-01","Barbados","巴巴多斯",33,0
"2020-04-01","Bermuda","百慕大
",32,0
"2020-04-01","El Salvador","萨尔瓦多",32,1
"2020-04-01","United States Virgin Islands","美属维尔京群岛
",30,0
"2020-04-01","Saint Martin","圣马丁岛
",21,2
"2020-04-01","Guyana","圭亚那",19,2
"2020-04-01","Haiti","海地",16,0
"2020-04-01","Bahamas","巴哈马",15,0
"2020-04-01","Cayman Islands","开曼群岛
",14,1
"2020-04-01","Saint Lucia","圣卢西亚",13,0
"2020-04-01","Curacao","库拉索岛
",11,1
"2020-04-01","Dominica","多米尼克",11,0
"2020-04-01","Grenada","格林纳达",9,0
"2020-04-01","Saint Kitts and Nevis","圣基茨和尼维斯",8,0
"2020-04-01","Suriname","苏里南",8,0
"2020-04-01","Antigua and Barbuda","安提瓜和巴布达",7,0
"2020-04-01","Saint Barthélemy","圣巴泰勒米
",6,0
"2020-04-01","Sint Maarten","圣马丁
",6,0
"2020-04-01","Montserrat","蒙特塞拉特岛
",5,0
"2020-04-01","Nicaragua","尼加拉瓜",5,1
"2020-04-01","Turks and Caicos Islands","特克斯和凯科斯群岛
",5,0
"2020-04-01","Belize","伯利兹",3,0
"2020-04-01","British Virgin Islands","英属维尔京群岛
",3,0
"2020-04-01","Anguilla","安圭拉
",2,0
"2020-04-01","Saint Vincent and the Grenadines","圣文森特和格林纳丁斯",1,0
"2020-04-01","South Africa","南非",1380,5
"2020-04-01","Algeria","阿尔及利亚",847,58
"2020-04-01","Réunion","留尼汪岛
",281,0
"2020-04-01","Burkina Faso","布基纳法索",261,14
"2020-04-01","Ghana","加纳",195,5
"2020-04-01","Côte d’Ivoire","科特迪瓦",190,0
"2020-04-01","Senegal","塞内加尔",190,1
"2020-04-01","Mauritius","毛里求斯",154,5
"2020-04-01","Cameroon","喀麦隆",139,6
"2020-04-01","Nigeria","尼日利亚",124,1
"2020-04-01","Democratic Republic of the Congo","刚果民主共和国",123,11
"2020-04-01","Mayotte","马约特岛
",116,2
"2020-04-01","Rwanda","卢旺达",82,0
"2020-04-01","Kenya","肯尼亚",81,1
"2020-04-01","Niger","尼日尔",74,5
"2020-04-01","Madagascar","马达加斯加",53,0
"2020-04-01","Uganda","乌干达",44,0
"2020-04-01","Togo","多哥",36,2
"2020-04-01","Zambia","赞比亚",36,0
"2020-04-01","Guinea","几内亚",30,0
"2020-04-01","Mali","马里",28,0
"2020-04-01","Ethiopia","埃塞俄比亚",26,0
"2020-04-01","Congo","刚果",22,2
"2020-04-01","United Republic of Tanzania","坦桑尼亚联合共和国",20,1
"2020-04-01","Eritrea","厄立特里亚",15,0
"2020-04-01","Equatorial Guinea","赤道几内亚",14,0
"2020-04-01","Benin","贝宁",13,0
"2020-04-01","Namibia","纳米比亚",11,0
"2020-04-01","Mozambique","莫桑比克",10,0
"2020-04-01","Seychelles","塞舌尔",10,0
"2020-04-01","Eswatini","斯威士兰",9,0
"2020-04-01","Guinea-Bissau","几内亚比绍",9,0
"2020-04-01","Angola","安哥拉",8,2
"2020-04-01","Central African Republic","中非共和国",8,0
"2020-04-01","Zimbabwe","津巴布韦",8,1
"2020-04-01","Chad","乍得",7,0
"2020-04-01","Gabon","加蓬",7,1
"2020-04-01","Liberia","利比里亚",6,0
"2020-04-01","Cabo Verde","佛得角",5,1
"2020-04-01","Mauritania","毛里塔尼亚",5,0
"2020-04-01","Botswana","博茨瓦纳",3,1
"2020-04-01","Gambia","冈比亚",3,1
"2020-04-01","Burundi","布隆迪",2,0
"2020-04-01","Sierra Leone","塞拉利昂",2,0
"2020-04-01","International conveyance (Diamond Princess)","国际交通工具（“钻石公主号”邮轮）)",712,7
